,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,year_graduated,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Last_achievement_%,Achievement_above_100%_during3quartal,Best Performance,total leave,age2,age3,year_graduated2,total_rotation,in study,person level up,sick_vs_leaves,age when graduated,age when graduated2,age per dependencies,age married male,papa muda,papa muda per tanggungan,job_level_oh,person_level_oh
103,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_B,2,1994,N,0,level_1,0.0,2012,3,2,2,0,0,0,76.38,0.0,0,0,ambis,2,new,4,finish,stay,sama,18,0,26.0,0,0,0.0,JG04,PG03
104,JG05,2.82842712474619,PG06,1.58113883008419,0.648074069840786,RM_type_A,2,1963,Y,2,level_1,0.0,1983,30,13,7,0,4,3,54.93,0.0,0,7,non-ambis,5,old,20,finish,up,leave,20,0,19.0,0,0,0.0,JG05,PG06
105,JG04,1.4142135623731005,PG03,1.4142135623731005,0.707106781186548,RM_type_B,2,1992,Y,0,level_1,0.0,2010,2,3,2,0,0,0,64.94,0.0,0,0,ambis,2,new,5,finish,stay,sama,18,0,28.0,0,0,0.0,JG04,PG03
106,JG04,1.2569805089976498,PG03,1.2569805089976498,0.648074069840786,RM_type_A,2,1981,Y,2,level_1,0.0,2000,6,5,2,0,1,0,56.44,0.0,0,1,non-ambis,3,new,7,finish,stay,leave,19,0,13.0,0,0,0.0,JG04,PG03
107,JG04,1.4142135623731005,PG03,1.4142135623731005,0.648074069840786,RM_type_A,2,1987,Y,0,level_1,0.0,2005,7,4,3,1,0,0,80.41,0.0,0,0,ambis,2,new,8,finish,stay,sama,18,0,33.0,0,0,0.0,JG04,PG03
108,JG05,2.23606797749979,PG06,2.82842712474619,1.22474487139159,RM_type_A,1,1969,Y,3,level_1,0.0,1988,30,7,7,0,6,0,73.24,0.0,0,6,non-ambis,4,old,14,finish,stay,leave,19,0,12.75,51,0,0.0,JG05,PG06
109,JG05,2.8425340807103803,PG06,2.82842712474619,0.648074069840786,RM_type_A,2,1966,Y,3,level_1,0.0,1985,32,9,7,3,5,0,82.62,1.0,1,5,non-ambis,4,old,19,finish,up,leave,19,0,13.5,0,0,0.0,JG05,PG06
110,JG04,1.3856406460551,PG03,1.3856406460551,1.0,RM_type_A,2,1986,Y,2,level_1,0.0,2010,5,3,3,8,3,0,50.53,0.0,1,3,ambis,2,new,14,finish,stay,leave,24,0,11.333333333333334,0,0,0.0,JG04,PG03
111,JG05,2.5651510676761298,PG06,1.8708286933869696,1.58113883008419,RM_type_A,1,1967,Y,3,level_1,0.0,1987,31,12,8,0,7,3,49.87,0.0,0,10,non-ambis,4,old,20,finish,up,leave,20,0,13.25,53,0,0.0,JG05,PG06
112,JG04,1.15325625946708,PG03,1.15325625946708,0.648074069840786,RM_type_A,2,1996,N,0,level_1,0.0,2014,3,3,3,0,3,1,67.21,0.0,0,4,ambis,1,new,6,finish,stay,leave,18,0,24.0,0,0,0.0,JG04,PG03
113,JG04,1.29228479833201,PG03,1.29228479833201,1.0816653826392,RM_type_B,2,1990,Y,1,level_1,0.0,2010,2,2,2,3,3,0,56.12,0.0,0,3,ambis,2,new,7,finish,stay,leave,20,0,15.0,0,0,0.0,JG04,PG03
114,JG04,2.82842712474619,PG04,2.44948974278318,1.5556349186104,RM_type_A,2,1976,Y,2,level_1,0.0,1995,24,7,7,6,8,0,45.47,0.0,0,8,non-ambis,3,old,20,finish,up,leave,19,0,14.666666666666666,0,0,0.0,JG04,PG04
115,JG04,1.29228479833201,PG03,1.29228479833201,1.52643375224737,RM_type_A,2,1993,Y,0,level_1,0.0,2011,2,1,3,0,6,0,55.26,0.0,0,6,ambis,2,new,4,finish,stay,leave,18,0,27.0,0,0,0.0,JG04,PG03
116,JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,2,1988,N,0,level_1,0.0,2006,2,2,2,1,2,0,41.34,0.0,0,2,ambis,2,new,5,finish,stay,leave,18,0,32.0,0,0,0.0,JG04,PG03
117,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_B,2,1988,N,0,level_1,0.0,2006,2,2,2,0,3,0,104.81,3.0,0,3,ambis,2,new,4,finish,stay,leave,18,0,32.0,0,0,0.0,JG04,PG03
118,JG05,1.58113883008419,PG06,0.707106781186548,1.1180339887498998,RM_type_A,1,1976,Y,3,level_1,0.0,1994,24,11,11,0,3,0,59.62,0.0,1,3,non-ambis,3,old,22,finish,up,leave,18,0,11.0,44,0,0.0,JG05,PG06
119,JG04,1.15325625946708,PG03,1.15325625946708,1.58113883008419,RM_type_B,2,1991,Y,1,level_1,0.0,2010,3,1,2,3,3,0,94.09,2.0,0,3,ambis,2,new,6,finish,stay,leave,19,0,14.5,0,0,0.0,JG04,PG03
120,JG05,2.82842712474619,PG06,2.82842712474619,1.1180339887498998,RM_type_A,2,1970,Y,2,level_1,0.0,1988,30,8,6,8,5,1,66.29,0.0,0,6,non-ambis,4,old,22,finish,stay,leave,18,0,16.666666666666668,0,0,0.0,JG05,PG06
121,JG04,2.82842712474619,PG04,2.82842712474619,1.1180339887498998,RM_type_A,1,1973,Y,0,level_1,0.0,1991,25,8,9,4,0,0,59.83,0.0,1,0,non-ambis,4,old,21,finish,stay,sama,18,0,47.0,47,0,0.0,JG04,PG04
122,JG04,1.3228756555323,PG03,1.3228756555323,0.648074069840786,RM_type_B,2,1990,N,0,level_1,0.0,2008,2,2,2,0,2,0,49.26,0.0,0,2,ambis,2,new,4,finish,stay,leave,18,0,30.0,0,0,0.0,JG04,PG03
123,JG04,1.22474487139159,PG03,1.22474487139159,0.648074069840786,RM_type_B,2,1989,Y,1,level_1,0.0,2007,2,2,2,0,3,0,47.14,0.0,1,3,ambis,2,new,4,finish,stay,leave,18,0,15.5,0,0,0.0,JG04,PG03
124,JG05,2.82842712474619,PG07,2.82842712474619,1.0,RM_type_A,1,1967,Y,4,level_1,0.0,1986,31,9,6,4,0,0,65.48,0.0,0,0,non-ambis,4,old,19,finish,stay,sama,19,0,10.6,53,0,0.0,JG05,PG07
125,JG05,2.82842712474619,PG06,2.23606797749979,0.707106781186548,RM_type_A,2,1967,Y,2,level_1,0.0,1987,26,14,6,0,4,3,106.28,2.0,0,7,non-ambis,4,old,20,finish,up,leave,20,0,17.666666666666668,0,0,0.0,JG05,PG06
126,JG04,2.5651510676761298,PG04,2.82842712474619,1.58113883008419,RM_type_A,1,1973,Y,3,level_1,0.0,1992,25,19,8,0,0,1,65.38,0.0,0,1,non-ambis,4,old,27,finish,stay,sick,19,0,11.75,47,0,0.0,JG04,PG04
127,JG04,2.34520787991171,PG04,1.22474487139159,1.5556349186104,RM_type_A,1,1979,Y,2,level_1,0.0,1998,19,10,6,0,2,0,78.52,0.0,0,2,non-ambis,3,old,16,finish,up,leave,19,0,13.666666666666666,41,0,0.0,JG04,PG04
128,JG05,2.82842712474619,PG06,1.8708286933869696,1.22474487139159,RM_type_A,1,1967,Y,2,level_1,0.0,1986,29,10,8,0,5,1,74.9,0.0,0,6,non-ambis,4,old,18,finish,up,leave,19,0,17.666666666666668,53,0,0.0,JG05,PG06
129,JG05,2.82842712474619,PG06,2.23606797749979,0.707106781186548,RM_type_A,2,1969,Y,2,level_1,0.0,1988,26,10,7,7,0,1,84.04,0.0,0,1,non-ambis,4,old,24,finish,up,sick,19,0,17.0,0,0,0.0,JG05,PG06
130,JG05,2.82842712474619,PG06,2.34520787991171,0.707106781186548,RM_type_A,2,1978,Y,1,level_1,0.0,1995,23,9,6,0,2,0,54.42,0.0,0,2,non-ambis,3,old,15,finish,up,leave,17,0,21.0,0,0,0.0,JG05,PG06
131,JG05,2.82842712474619,PG06,2.34520787991171,0.707106781186548,RM_type_A,2,1973,Y,2,level_1,0.0,1992,23,10,6,0,5,0,89.18,1.0,0,5,non-ambis,4,old,16,finish,up,leave,19,0,15.666666666666666,0,0,0.0,JG05,PG06
132,JG04,2.34520787991171,PG04,1.58113883008419,0.707106781186548,RM_type_A,2,1977,Y,2,level_1,0.0,1995,18,11,8,4,4,0,64.26,0.0,0,4,non-ambis,3,old,23,finish,up,leave,18,0,14.333333333333334,0,0,0.0,JG04,PG04
133,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1988,Y,0,level_1,0.0,2008,6,3,3,2,4,0,105.22,3.0,0,4,ambis,2,new,8,finish,stay,leave,20,0,32.0,0,0,0.0,JG04,PG03
134,JG05,2.82842712474619,PG06,2.82842712474619,1.8248287590894696,RM_type_A,2,1963,Y,3,level_1,0.0,1984,31,7,6,0,6,0,68.59,0.0,1,6,non-ambis,5,old,13,finish,stay,leave,21,0,14.25,0,0,0.0,JG05,PG06
135,JG05,2.82842712474619,PG06,2.82842712474619,0.8660254037844392,RM_type_A,2,1964,Y,3,level_1,0.0,1984,31,10,6,0,0,0,51.57,0.0,0,0,non-ambis,5,old,16,finish,stay,sama,20,0,14.0,0,0,0.0,JG05,PG06
136,JG05,2.82842712474619,PG07,2.82842712474619,1.58113883008419,RM_type_A,1,1966,Y,3,level_1,0.0,1984,31,8,6,2,0,0,87.41,1.0,0,0,non-ambis,4,old,16,finish,stay,sama,18,0,13.5,54,0,0.0,JG05,PG07
137,JG05,2.85832118559129,PG06,2.82842712474619,0.707106781186548,RM_type_A,1,1966,Y,2,level_1,0.0,1986,31,13,9,0,0,0,64.19,0.0,1,0,non-ambis,4,old,22,finish,up,sama,20,0,18.0,54,0,0.0,JG05,PG06
138,JG05,2.82842712474619,PG06,2.23606797749979,0.707106781186548,RM_type_A,1,1973,Y,1,level_1,0.0,1991,24,10,9,1,11,4,93.77,2.0,0,15,non-ambis,4,old,20,finish,up,leave,18,0,23.5,47,0,0.0,JG05,PG06
139,JG05,2.82842712474619,PG06,2.23606797749979,0.707106781186548,RM_type_A,1,1970,Y,1,level_1,0.0,1989,27,15,8,0,2,1,75.7,0.0,0,3,non-ambis,4,old,23,finish,up,leave,19,0,25.0,50,0,0.0,JG05,PG06
140,JG04,1.1180339887498998,PG03,1.1180339887498998,0.9591663046625442,RM_type_A,2,1985,Y,2,level_1,0.0,2003,6,4,3,1,5,0,67.8,0.0,0,5,ambis,2,new,8,finish,stay,leave,18,0,11.666666666666666,0,0,0.0,JG04,PG03
141,JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,1,1995,Y,1,level_2,0.0,2014,3,2,2,1,3,1,23.77,0.0,0,4,ambis,1,new,5,finish,stay,leave,19,0,12.5,25,25,12.5,JG04,PG03
142,JG04,1.29228479833201,PG03,1.29228479833201,0.707106781186548,RM_type_B,2,1988,Y,1,level_2,3.01,2010,4,3,3,0,3,3,70.29,0.0,0,6,ambis,2,new,6,finish,stay,sama,22,0,16.0,0,0,0.0,JG04,PG03
143,JG04,2.82842712474619,PG04,2.82842712474619,0.707106781186548,RM_type_A,1,1972,Y,2,level_2,0.0,2003,24,9,7,0,2,1,63.95,0.0,0,3,non-ambis,4,new,16,finish,stay,leave,31,0,16.0,48,0,0.0,JG04,PG04
144,JG04,2.82842712474619,PG04,2.12132034355964,1.0,RM_type_A,2,1978,Y,2,level_2,3.01,1998,18,8,7,4,4,0,78.54,0.0,0,4,non-ambis,3,old,19,finish,up,leave,20,0,14.0,0,0,0.0,JG04,PG04
145,JG04,1.22474487139159,PG03,1.22474487139159,1.4142135623731005,RM_type_B,2,1989,Y,2,level_3,2.83,2011,5,3,2,0,0,1,62.63,2.0,1,1,ambis,2,new,5,finish,stay,sick,22,22,10.333333333333334,0,0,0.0,JG04,PG03
146,JG04,1.3527749258468702,PG03,1.3527749258468702,1.4142135623731005,RM_type_A,2,1984,N,0,level_3,2.95,2008,5,2,3,0,0,0,58.59,2.0,0,0,non-ambis,3,new,5,finish,stay,sama,24,24,36.0,0,0,0.0,JG04,PG03
147,JG05,2.44948974278318,PG06,2.0,0.707106781186548,RM_type_A,1,1970,Y,2,level_3,3.02,1992,26,7,10,2,5,0,20.1,0.0,1,5,non-ambis,4,old,19,finish,up,leave,22,22,16.666666666666668,50,0,0.0,JG05,PG06
148,JG05,2.23606797749979,PG06,1.73205080756888,1.78044938147649,RM_type_C,1,1971,Y,2,level_3,3.14,1994,22,9,7,4,4,0,37.8,0.0,1,4,non-ambis,4,old,20,finish,up,leave,23,23,16.333333333333332,49,0,0.0,JG05,PG06
149,JG04,1.6822603841260702,PG03,1.6822603841260702,1.52643375224737,RM_type_B,2,1985,Y,2,level_3,3.07,2006,7,3,3,0,0,0,68.95,0.0,0,0,ambis,2,new,6,finish,stay,sama,21,21,11.666666666666666,0,0,0.0,JG04,PG03
150,JG04,1.3856406460551,PG03,1.3856406460551,0.9591663046625442,RM_type_A,2,1984,Y,0,level_3,0.0,2010,7,4,4,11,2,0,35.53,0.0,0,2,non-ambis,3,new,19,study,stay,leave,26,26,36.0,0,0,0.0,JG04,PG03
151,JG04,1.29228479833201,PG03,1.29228479833201,1.5556349186104,RM_type_A,2,1989,Y,0,level_3,3.32,2010,5,4,3,0,2,0,48.57,0.0,0,2,ambis,2,new,7,finish,stay,leave,21,21,31.0,0,0,0.0,JG04,PG03
152,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1984,Y,1,level_3,3.27,2014,3,3,3,0,3,0,40.28,0.0,0,3,non-ambis,3,new,6,finish,stay,leave,30,30,18.0,0,0,0.0,JG04,PG03
153,JG04,1.29228479833201,PG03,1.29228479833201,1.3856406460551,RM_type_A,2,1986,Y,0,level_3,3.08,2018,5,3,2,0,1,0,57.93,0.0,1,1,ambis,2,new,5,finish,stay,leave,32,32,34.0,0,0,0.0,JG04,PG03
154,JG04,1.1180339887498998,PG03,1.1180339887498998,1.4142135623731005,RM_type_B,2,1985,Y,1,level_3,3.02,2010,6,5,3,0,2,0,78.9,0.0,0,2,ambis,2,new,8,finish,stay,leave,25,25,17.5,0,0,0.0,JG04,PG03
155,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_B,1,1990,N,0,level_3,3.0,2011,3,2,2,0,0,0,36.28,0.0,0,0,ambis,2,new,4,finish,stay,sama,21,21,30.0,0,0,0.0,JG04,PG03
156,JG04,1.6062378404209,PG03,1.6062378404209,1.52643375224737,RM_type_A,2,1987,Y,0,level_3,3.29,2009,7,5,5,0,1,3,35.68,0.0,0,4,ambis,2,new,10,finish,stay,sick,22,22,33.0,0,0,0.0,JG04,PG03
157,JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_B,2,1994,N,0,level_3,3.0,2015,3,2,2,0,0,0,40.77,0.0,0,0,ambis,2,new,4,finish,stay,sama,21,21,26.0,0,0,0.0,JG04,PG03
158,JG04,0.648074069840786,PG03,0.648074069840786,0.707106781186548,RM_type_A,2,1987,Y,2,level_3,3.0,2007,3,2,2,0,0,0,13.0,0.0,0,0,ambis,2,new,4,finish,stay,sama,20,20,11.0,0,0,0.0,JG04,PG03
159,JG04,1.1916375287813,PG03,1.1916375287813,1.4142135623731005,RM_type_B,2,1985,Y,3,level_3,3.0,2006,2,2,2,0,0,0,39.16,0.0,0,0,ambis,2,new,4,finish,stay,sama,21,21,8.75,0,0,0.0,JG04,PG03
160,JG04,1.1916375287813,PG03,1.1916375287813,1.58113883008419,RM_type_B,2,1990,N,0,level_3,3.0,2011,2,1,2,0,1,1,13.86,0.0,0,2,ambis,2,new,3,finish,stay,sama,21,21,30.0,0,0,0.0,JG04,PG03
161,JG04,1.1916375287813,PG03,1.1916375287813,1.22474487139159,RM_type_B,2,1989,N,0,level_3,3.0,2010,3,2,3,0,0,0,13.81,0.0,0,0,ambis,2,new,5,finish,stay,sama,21,21,31.0,0,0,0.0,JG04,PG03
162,JG04,1.1916375287813,PG03,1.1916375287813,0.707106781186548,RM_type_B,2,1992,Y,0,level_3,3.0,2014,3,2,2,0,2,0,44.62,0.0,0,2,ambis,2,new,4,finish,stay,leave,22,22,28.0,0,0,0.0,JG04,PG03
163,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_A,2,1989,Y,1,level_3,3.24,2009,6,7,4,0,0,0,41.75,0.0,0,0,ambis,2,new,11,finish,stay,sama,20,20,15.5,0,0,0.0,JG04,PG03
164,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_B,2,1988,Y,1,level_3,3.0,2009,2,3,2,0,0,0,13.62,0.0,0,0,ambis,2,new,5,finish,stay,sama,21,21,16.0,0,0,0.0,JG04,PG03
165,JG04,1.3527749258468702,PG03,1.3527749258468702,0.5,RM_type_B,1,1994,N,0,level_3,3.0,2015,3,3,2,0,3,2,14.0,0.0,0,5,ambis,2,new,5,finish,stay,leave,21,21,26.0,0,0,0.0,JG04,PG03
166,JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,2,1989,N,0,level_3,3.3,2011,5,4,4,0,5,0,60.66,0.0,0,5,ambis,2,new,8,finish,stay,leave,22,22,31.0,0,0,0.0,JG04,PG03
167,JG04,1.1916375287813,PG03,1.1916375287813,0.0,RM_type_B,1,1984,Y,2,level_3,3.53,2005,2,3,2,0,3,0,13.28,0.0,0,3,non-ambis,3,new,5,finish,stay,leave,21,21,12.0,36,0,0.0,JG04,PG03
168,JG04,0.648074069840786,PG03,0.648074069840786,0.707106781186548,RM_type_B,2,1989,N,0,level_3,3.04,2009,4,2,2,0,1,3,41.94,0.0,0,4,ambis,2,new,4,finish,stay,sick,20,20,31.0,0,0,0.0,JG04,PG03
169,JG04,1.2569805089976498,PG03,1.2569805089976498,1.22474487139159,RM_type_A,2,1985,Y,0,level_3,3.0,2008,3,2,3,0,7,0,51.55,0.0,0,7,ambis,2,new,5,finish,stay,leave,23,23,35.0,0,0,0.0,JG04,PG03
170,JG04,1.22474487139159,PG03,1.22474487139159,1.58113883008419,RM_type_A,2,1991,Y,0,level_3,3.38,2015,3,1,3,0,5,0,13.11,0.0,0,5,ambis,2,new,4,finish,stay,leave,24,24,29.0,0,0,0.0,JG04,PG03
171,JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_A,1,1990,Y,2,level_3,3.19,2014,4,2,4,0,0,2,74.02,0.0,1,2,ambis,2,new,6,finish,stay,sick,24,24,10.0,30,30,10.0,JG04,PG03
172,JG04,1.1180339887498998,PG03,1.1180339887498998,1.4422205101856005,RM_type_A,2,1989,Y,1,level_3,2.92,2011,4,2,3,0,4,3,42.71,0.0,0,7,ambis,2,new,5,finish,stay,leave,22,22,15.5,0,0,0.0,JG04,PG03
173,JG04,1.3527749258468702,PG03,1.3527749258468702,1.1180339887498998,RM_type_B,1,1987,Y,1,level_3,3.13,2008,5,4,5,0,8,3,70.67,0.0,1,11,ambis,2,new,9,finish,stay,leave,21,21,16.5,33,0,0.0,JG04,PG03
174,JG04,1.29228479833201,PG03,1.29228479833201,1.4142135623731005,RM_type_B,2,1988,N,0,level_3,3.04,2010,5,5,3,1,3,3,41.49,0.0,0,6,ambis,2,new,9,finish,stay,sama,22,22,32.0,0,0,0.0,JG04,PG03
175,JG05,2.82842712474619,PG06,2.34520787991171,1.5556349186104,RM_type_A,2,1979,Y,3,level_3,3.21,2001,18,9,7,8,0,2,58.75,0.0,1,2,non-ambis,3,new,24,finish,up,sick,22,22,10.25,0,0,0.0,JG05,PG06
176,JG04,0.707106781186548,PG03,0.707106781186548,1.4422205101856005,RM_type_A,1,1985,Y,0,level_3,0.0,2014,6,3,3,0,3,0,93.86,1.0,0,3,ambis,2,new,6,study,stay,leave,29,29,35.0,35,0,0.0,JG04,PG03
177,JG04,1.6062378404209,PG03,1.6062378404209,1.52643375224737,RM_type_A,2,1986,Y,2,level_3,0.0,2007,6,3,3,0,1,1,84.16,0.0,0,2,ambis,2,new,6,study,stay,sama,21,21,11.333333333333334,0,0,0.0,JG04,PG03
178,JG04,1.3527749258468702,PG03,1.3527749258468702,0.412310562561766,RM_type_A,2,1985,Y,2,level_3,0.0,2009,6,5,5,0,4,0,61.75,0.0,1,4,ambis,2,new,10,study,stay,leave,24,24,11.666666666666666,0,0,0.0,JG04,PG03
179,JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_B,1,1989,Y,1,level_3,3.02,2010,4,3,3,0,8,0,62.89,0.0,0,8,ambis,2,new,6,finish,stay,leave,21,21,15.5,31,31,15.5,JG04,PG03
180,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1983,Y,2,level_3,2.9,2006,6,5,3,0,2,0,50.13,0.0,0,2,non-ambis,3,new,8,finish,stay,leave,23,23,12.333333333333334,0,0,0.0,JG04,PG03
181,JG04,1.3527749258468702,PG03,1.3527749258468702,0.9591663046625442,RM_type_A,2,1986,Y,2,level_3,3.11,2008,5,3,3,0,0,0,81.26,0.0,0,0,ambis,2,new,6,finish,stay,sama,22,22,11.333333333333334,0,0,0.0,JG04,PG03
182,JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_B,1,1987,Y,1,level_3,3.0,2008,4,2,2,0,1,3,25.92,0.0,0,4,ambis,2,new,4,finish,stay,sick,21,21,16.5,33,0,0.0,JG04,PG03
183,JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_B,2,1987,Y,0,level_3,3.03,2010,6,4,2,0,5,0,49.45,0.0,0,5,ambis,2,new,6,finish,stay,leave,23,23,33.0,0,0,0.0,JG04,PG03
184,JG04,1.22474487139159,PG03,1.22474487139159,1.4142135623731005,RM_type_A,2,1981,N,0,level_3,2.93,2003,6,4,5,7,2,3,42.77,0.0,0,5,non-ambis,3,new,16,finish,stay,sick,22,22,39.0,0,0,0.0,JG04,PG03
185,JG04,1.22474487139159,PG03,1.22474487139159,1.4142135623731005,RM_type_B,2,1988,Y,1,level_3,2.91,2011,5,2,2,0,2,0,43.59,0.0,0,2,ambis,2,new,4,finish,stay,leave,23,23,16.0,0,0,0.0,JG04,PG03
186,JG04,1.3527749258468702,PG03,1.3527749258468702,0.9591663046625442,RM_type_A,2,1987,Y,1,level_3,3.04,2007,7,5,3,7,1,0,36.84,0.0,0,1,ambis,2,new,15,finish,stay,leave,20,20,16.5,0,0,0.0,JG04,PG03
187,JG04,1.1180339887498998,PG03,1.1180339887498998,1.52643375224737,RM_type_B,1,1986,Y,3,level_3,3.0,2007,6,5,3,1,2,1,42.49,0.0,0,3,ambis,2,new,9,finish,stay,leave,21,21,8.5,34,0,0.0,JG04,PG03
188,JG04,1.29228479833201,PG03,1.29228479833201,1.3856406460551,RM_type_A,2,1987,Y,0,level_3,3.12,2009,5,3,3,4,1,11,50.53,0.0,0,12,ambis,2,new,10,finish,stay,sick,22,22,33.0,0,0,0.0,JG04,PG03
189,JG04,2.30867927612304,PG04,0.0,0.707106781186548,RM_type_A,2,1980,Y,1,level_3,2.85,2002,15,7,7,0,2,0,56.01,0.0,1,2,non-ambis,3,new,14,finish,up,leave,22,22,20.0,0,0,0.0,JG04,PG04
190,JG04,1.22474487139159,PG03,1.22474487139159,1.4142135623731005,RM_type_A,2,1988,Y,0,level_3,0.0,2014,3,2,3,0,9,0,41.58,0.0,0,9,ambis,2,new,5,study,stay,leave,26,26,32.0,0,0,0.0,JG04,PG03
191,JG04,2.7073972741361803,PG04,1.58113883008419,0.0,RM_type_A,1,1986,Y,2,level_3,3.04,2007,7,7,3,2,0,1,35.0,0.0,0,1,ambis,2,new,12,finish,up,sick,21,21,11.333333333333334,34,0,0.0,JG04,PG04
192,JG04,1.3527749258468702,PG03,1.3527749258468702,1.80277563773199,RM_type_A,2,1993,N,0,level_3,3.01,2013,3,1,2,0,1,0,40.21,0.0,0,1,ambis,2,new,3,finish,stay,leave,20,20,27.0,0,0,0.0,JG04,PG03
193,JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1988,N,0,level_3,0.0,2013,3,2,2,0,5,0,43.01,0.0,0,5,ambis,2,new,4,study,stay,leave,25,25,32.0,0,0,0.0,JG04,PG03
194,JG04,1.15325625946708,PG03,1.15325625946708,0.648074069840786,RM_type_A,2,1987,Y,0,level_3,2.82,2010,5,3,4,0,3,0,61.92,1.0,0,3,ambis,2,new,7,finish,stay,leave,23,23,33.0,0,0,0.0,JG04,PG03
195,JG04,1.3527749258468702,PG03,1.3527749258468702,0.5,RM_type_A,2,1986,Y,2,level_3,3.05,2010,4,3,3,12,4,0,13.42,2.0,0,4,ambis,2,new,18,finish,stay,leave,24,24,11.333333333333334,0,0,0.0,JG04,PG03
196,JG04,1.1916375287813,PG03,1.1916375287813,1.1180339887498998,RM_type_B,2,1989,Y,0,level_3,0.0,2013,3,4,3,0,1,0,46.53,0.0,0,1,ambis,2,new,7,study,stay,leave,24,24,31.0,0,0,0.0,JG04,PG03
197,JG04,0.707106781186548,PG03,0.707106781186548,1.58113883008419,RM_type_B,2,1990,Y,0,level_3,2.9,2013,4,2,2,1,6,0,44.98,0.0,0,6,ambis,2,new,5,finish,stay,leave,23,23,30.0,0,0,0.0,JG04,PG03
198,JG04,1.58113883008419,PG03,1.58113883008419,1.47309198626562,RM_type_A,2,1982,Y,2,level_3,2.95,2007,5,4,4,7,6,6,99.43,3.0,0,12,non-ambis,3,new,15,finish,stay,sama,25,25,12.666666666666666,0,0,0.0,JG04,PG03
199,JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,2,1988,N,0,level_3,3.1,2010,3,3,2,0,11,0,22.19,0.0,0,11,ambis,2,new,5,finish,stay,leave,22,22,32.0,0,0,0.0,JG04,PG03
200,JG04,1.0816653826392,PG03,1.0816653826392,0.9591663046625442,RM_type_B,1,1989,Y,1,level_3,3.23,2010,3,2,3,0,5,1,40.49,0.0,0,6,ambis,2,new,5,finish,stay,leave,21,21,15.5,31,31,15.5,JG04,PG03
201,JG04,1.3228756555323,PG03,1.3228756555323,1.4142135623731005,RM_type_A,2,1988,Y,0,level_3,3.07,2009,4,3,4,0,7,0,81.6,2.0,0,7,ambis,2,new,7,finish,stay,leave,21,21,32.0,0,0,0.0,JG04,PG03
202,JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,1,1991,Y,1,level_3,3.29,2011,3,2,2,1,1,2,48.99,0.0,0,3,ambis,2,new,5,finish,stay,sick,20,20,14.5,29,29,14.5,JG04,PG03
203,JG04,0.707106781186548,PG03,0.707106781186548,1.47309198626562,RM_type_A,1,1985,Y,2,level_3,3.05,2007,4,2,3,2,3,0,45.93,0.0,0,3,ambis,2,new,7,finish,stay,leave,22,22,11.666666666666666,35,0,0.0,JG04,PG03
204,JG04,1.0816653826392,PG03,1.0816653826392,1.22474487139159,RM_type_A,1,1986,Y,2,level_3,3.18,2008,4,3,3,1,8,3,39.34,0.0,0,11,ambis,2,new,7,finish,stay,leave,22,22,11.333333333333334,34,0,0.0,JG04,PG03
205,JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_B,2,1988,Y,1,level_3,3.26,2011,3,2,2,0,4,0,18.87,0.0,0,4,ambis,2,new,4,finish,stay,leave,23,23,16.0,0,0,0.0,JG04,PG03
206,JG04,0.707106781186548,PG03,0.707106781186548,0.2828427124746189,RM_type_C,2,1988,Y,0,level_3,2.81,2013,3,3,3,0,2,2,13.78,0.0,0,4,ambis,2,new,6,finish,stay,sama,25,25,32.0,0,0,0.0,JG04,PG03
207,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_A,2,1991,N,0,level_3,3.38,2012,3,2,3,0,2,0,42.78,0.0,0,2,ambis,2,new,5,finish,stay,leave,21,21,29.0,0,0,0.0,JG04,PG03
